"z","module","p","roles","label","role_7"
0.450468731347779,"40",0.0484682213077274,"Peripherals","","ultra peripheral"
0.450468731347779,"40",0.0484682213077274,"Peripherals","","ultra peripheral"
-0.180187492539112,"40",0.0484682213077274,"Peripherals","","ultra peripheral"
0.0300312487565185,"40",0.0484682213077274,"Peripherals","","ultra peripheral"
0.450468731347779,"40",0.0484682213077274,"Peripherals","","ultra peripheral"
0.450468731347779,"40",0.0484682213077274,"Peripherals","","ultra peripheral"
-2.70281238808668,"40",0.0484682213077274,"Peripherals","","ultra peripheral"
-3.12324987067794,"40",0.0484682213077274,"Peripherals","","ultra peripheral"
0.450468731347779,"40",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"21",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"21",0.0484682213077274,"Peripherals","","ultra peripheral"
2.84604989415154,"43",0.0484682213077274,"Module hubs","k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus_salivarius","provincial hub"
-0.316227766016837,"43",0.0484682213077274,"Peripherals","","ultra peripheral"
-0.316227766016837,"43",0.161512578112482,"Peripherals","","peripheral"
-0.316227766016837,"43",0.0484682213077274,"Peripherals","","ultra peripheral"
-0.316227766016837,"43",0.0484682213077274,"Peripherals","","ultra peripheral"
-0.316227766016837,"43",0.0484682213077274,"Peripherals","","ultra peripheral"
-0.316227766016837,"43",0.0484682213077274,"Peripherals","","ultra peripheral"
-0.316227766016837,"43",0.0484682213077274,"Peripherals","","ultra peripheral"
-0.316227766016837,"43",0.0484682213077274,"Peripherals","","ultra peripheral"
-0.316227766016837,"43",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.311514700803291,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.311514700803291,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.788728710544501,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.947800047124905,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
-1.59734133816155,"19",0.121437004553888,"Peripherals","","peripheral"
-1.43827000158115,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
-1.27919866500075,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0.629657373964098,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
-1.75641267474196,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
-1.43827000158115,"19",0,"Peripherals","","ultra peripheral"
-1.27919866500075,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
-1.75641267474196,"19",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"42",0.0484682213077274,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0.0484682213077274,"Peripherals","","ultra peripheral"
0.154861544669357,"34",0,"Peripherals","","ultra peripheral"
0.194225792057377,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.194225792057377,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0.444444444444444,"Peripherals","","peripheral"
0.194225792057377,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.154861544669357,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.154861544669357,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.154861544669357,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0.444444444444444,"Peripherals","","peripheral"
0.391047028997482,"34",0.5,"Peripherals","","peripheral"
0.391047028997482,"34",0.21875,"Peripherals","","peripheral"
0.391047028997482,"34",0.444444444444444,"Peripherals","","peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.0761330498933148,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
-2.67936426726815,"34",0,"Peripherals","","ultra peripheral"
-2.6006357724921,"34",0,"Peripherals","","ultra peripheral"
-2.64000001988012,"34",0,"Peripherals","","ultra peripheral"
-2.64000001988012,"34",0,"Peripherals","","ultra peripheral"
-2.71872851465617,"34",0,"Peripherals","","ultra peripheral"
-2.67936426726815,"34",0,"Peripherals","","ultra peripheral"
-2.67936426726815,"34",0,"Peripherals","","ultra peripheral"
-2.67936426726815,"34",0,"Peripherals","","ultra peripheral"
-2.67936426726815,"34",0,"Peripherals","","ultra peripheral"
-2.75809276204419,"34",0,"Peripherals","","ultra peripheral"
0.391047028997482,"34",0,"Peripherals","","ultra peripheral"
-2.67936426726815,"34",0,"Peripherals","","ultra peripheral"
4.43434024045453,"4",0,"Module hubs","k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9618;s__GGB9618_SGB15064","provincial hub"
-0.0509694280512015,"4",0,"Peripherals","","ultra peripheral"
-0.300153298523742,"4",0,"Peripherals","","ultra peripheral"
-0.0509694280512015,"4",0,"Peripherals","","ultra peripheral"
-0.0509694280512015,"4",0,"Peripherals","","ultra peripheral"
-0.0509694280512015,"4",0,"Peripherals","","ultra peripheral"
-0.0509694280512015,"4",0,"Peripherals","","ultra peripheral"
-0.0509694280512015,"4",0,"Peripherals","","ultra peripheral"
0.0113265395669336,"4",0,"Peripherals","","ultra peripheral"
-0.237857330905607,"4",0,"Peripherals","","ultra peripheral"
-0.237857330905607,"4",0,"Peripherals","","ultra peripheral"
-0.237857330905607,"4",0,"Peripherals","","ultra peripheral"
-0.237857330905607,"4",0,"Peripherals","","ultra peripheral"
-0.362449266141877,"4",0,"Peripherals","","ultra peripheral"
-0.175561363287472,"4",0.444444444444444,"Peripherals","","peripheral"
-0.237857330905607,"4",0.444444444444444,"Peripherals","","peripheral"
-0.362449266141877,"4",0,"Peripherals","","ultra peripheral"
-0.424745233760012,"4",0,"Peripherals","","ultra peripheral"
-0.237857330905607,"4",0,"Peripherals","","ultra peripheral"
-0.424745233760012,"4",0,"Peripherals","","ultra peripheral"
-0.237857330905607,"4",0,"Peripherals","","ultra peripheral"
-0.424745233760012,"4",0,"Peripherals","","ultra peripheral"
2.83592347844534,"38",0,"Module hubs","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9537;s__GGB9537_SGB14940","provincial hub"
-0.242831368184922,"38",0,"Peripherals","","ultra peripheral"
-0.242831368184922,"38",0,"Peripherals","","ultra peripheral"
-0.329556856822394,"38",0,"Peripherals","","ultra peripheral"
-0.15610587954745,"38",0,"Peripherals","","ultra peripheral"
-0.372919601141131,"38",0,"Peripherals","","ultra peripheral"
-0.372919601141131,"38",0,"Peripherals","","ultra peripheral"
-0.286194112503658,"38",0,"Peripherals","","ultra peripheral"
-0.416282345459867,"38",0,"Peripherals","","ultra peripheral"
-0.416282345459867,"38",0,"Peripherals","","ultra peripheral"
-0.12974982402692,"25",0,"Peripherals","","ultra peripheral"
-0.843373856174983,"25",0,"Peripherals","","ultra peripheral"
-0.12974982402692,"25",0,"Peripherals","","ultra peripheral"
0.583874208121142,"25",0,"Peripherals","","ultra peripheral"
1.29749824026921,"25",0,"Peripherals","","ultra peripheral"
0.583874208121142,"25",0,"Peripherals","","ultra peripheral"
0.583874208121142,"25",0,"Peripherals","","ultra peripheral"
0.583874208121142,"25",0,"Peripherals","","ultra peripheral"
-0.843373856174983,"25",0,"Peripherals","","ultra peripheral"
0.583874208121142,"25",0,"Peripherals","","ultra peripheral"
-2.27062192047111,"25",0,"Peripherals","","ultra peripheral"
0,"13",0,"Peripherals","","ultra peripheral"
0,"13",0,"Peripherals","","ultra peripheral"
-0.117579270250443,"12",0,"Peripherals","","ultra peripheral"
0.705475621502659,"12",0,"Peripherals","","ultra peripheral"
0.705475621502659,"12",0,"Peripherals","","ultra peripheral"
0.705475621502659,"12",0,"Peripherals","","ultra peripheral"
-0.940634162003545,"12",0,"Peripherals","","ultra peripheral"
0.705475621502659,"12",0,"Peripherals","","ultra peripheral"
-1.76368905375665,"12",0,"Peripherals","","ultra peripheral"
1.22474487139159,"20",0,"Peripherals","","ultra peripheral"
0,"20",0,"Peripherals","","ultra peripheral"
-1.22474487139159,"20",0,"Peripherals","","ultra peripheral"
0,"20",0,"Peripherals","","ultra peripheral"
0,"6",0,"Peripherals","","ultra peripheral"
0,"6",0,"Peripherals","","ultra peripheral"
1.41421356237309,"6",0,"Peripherals","","ultra peripheral"
-1.41421356237309,"6",0,"Peripherals","","ultra peripheral"
0,"6",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.556126604723359,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
-2.62896213141951,"3",0,"Peripherals","","ultra peripheral"
0.328620266427439,"3",0,"Peripherals","","ultra peripheral"
-2.85646846971543,"3",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
-0.0385452581456533,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0.375,"Peripherals","","peripheral"
-3.73889004012837,"35",0,"Peripherals","","ultra peripheral"
0.269816807019573,"35",0,"Peripherals","","ultra peripheral"
1.15470053837925,"14",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"14",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"14",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0.264249098781616,"36",0,"Peripherals","","ultra peripheral"
0.264249098781616,"36",0,"Peripherals","","ultra peripheral"
0.264249098781616,"36",0,"Peripherals","","ultra peripheral"
0.264249098781616,"36",0,"Peripherals","","ultra peripheral"
0.264249098781616,"36",0,"Peripherals","","ultra peripheral"
0.264249098781616,"36",0,"Peripherals","","ultra peripheral"
0.704664263417644,"36",0,"Peripherals","","ultra peripheral"
0.264249098781616,"36",0,"Peripherals","","ultra peripheral"
0.264249098781616,"36",0,"Peripherals","","ultra peripheral"
-2.81865705367058,"36",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"29",0,"Peripherals","","ultra peripheral"
0,"29",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"28",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"28",0,"Peripherals","","ultra peripheral"
1.15470053837925,"28",0,"Peripherals","","ultra peripheral"
0,"15",0,"Peripherals","","ultra peripheral"
0,"15",0,"Peripherals","","ultra peripheral"
0,"24",0,"Peripherals","","ultra peripheral"
0,"24",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.53415923370894,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
-3.73911463596258,"22",0,"Peripherals","","ultra peripheral"
0.22892538587526,"22",0,"Peripherals","","ultra peripheral"
0,"30",0,"Peripherals","","ultra peripheral"
0,"30",0,"Peripherals","","ultra peripheral"
0,"7",0,"Peripherals","","ultra peripheral"
0,"7",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"37",0,"Peripherals","","ultra peripheral"
0,"48",0.0484682213077274,"Peripherals","","ultra peripheral"
0,"48",0,"Peripherals","","ultra peripheral"
0,"48",0,"Peripherals","","ultra peripheral"
0,"48",0,"Peripherals","","ultra peripheral"
0,"48",0,"Peripherals","","ultra peripheral"
0,"48",0,"Peripherals","","ultra peripheral"
1.15470053837925,"10",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"10",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"10",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"8",0,"Peripherals","","ultra peripheral"
0,"8",0,"Peripherals","","ultra peripheral"
-0.5,"9",0,"Peripherals","","ultra peripheral"
-0.5,"9",0,"Peripherals","","ultra peripheral"
-0.5,"9",0,"Peripherals","","ultra peripheral"
1.5,"9",0,"Peripherals","","ultra peripheral"
0.55048188256318,"11",0,"Peripherals","","ultra peripheral"
-0.27524094128159,"11",0,"Peripherals","","ultra peripheral"
0.55048188256318,"11",0,"Peripherals","","ultra peripheral"
-1.10096376512636,"11",0,"Peripherals","","ultra peripheral"
-1.10096376512636,"11",0,"Peripherals","","ultra peripheral"
1.37620470640795,"11",0.444444444444444,"Peripherals","","peripheral"
0,"52",0,"Peripherals","","ultra peripheral"
0,"52",0,"Peripherals","","ultra peripheral"
0,"52",0,"Peripherals","","ultra peripheral"
0,"47",0,"Peripherals","","ultra peripheral"
0,"47",0,"Peripherals","","ultra peripheral"
0,"47",0,"Peripherals","","ultra peripheral"
0,"47",0,"Peripherals","","ultra peripheral"
