"z","module","p","roles","label","role_7"
-1.67101995568805,"9",0,"Peripherals","","ultra peripheral"
1.36719814556295,"9",0,"Peripherals","","ultra peripheral"
0.6076436202502,"9",0,"Peripherals","","ultra peripheral"
0.6076436202502,"9",0,"Peripherals","","ultra peripheral"
0.6076436202502,"9",0,"Peripherals","","ultra peripheral"
0.6076436202502,"9",0,"Peripherals","","ultra peripheral"
-0.9114654303753,"9",0,"Peripherals","","ultra peripheral"
0.6076436202502,"9",0,"Peripherals","","ultra peripheral"
-1.09544511501033,"48",0,"Peripherals","","ultra peripheral"
0.730296743340221,"48",0,"Peripherals","","ultra peripheral"
0.730296743340221,"48",0,"Peripherals","","ultra peripheral"
-1.09544511501033,"48",0,"Peripherals","","ultra peripheral"
0.730296743340221,"48",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0.596595353704923,"1",0,"Peripherals","","ultra peripheral"
0.596595353704923,"1",0,"Peripherals","","ultra peripheral"
0.318184188642626,"1",0,"Peripherals","","ultra peripheral"
0.596595353704923,"1",0,"Peripherals","","ultra peripheral"
0.596595353704923,"1",0,"Peripherals","","ultra peripheral"
0.0397730235803283,"1",0,"Peripherals","","ultra peripheral"
0.596595353704923,"1",0,"Peripherals","","ultra peripheral"
0.318184188642626,"1",0,"Peripherals","","ultra peripheral"
0.596595353704923,"1",0,"Peripherals","","ultra peripheral"
0.596595353704923,"1",0,"Peripherals","","ultra peripheral"
-1.63069396679346,"1",0,"Peripherals","","ultra peripheral"
0.596595353704923,"1",0,"Peripherals","","ultra peripheral"
-1.90910513185575,"1",0,"Peripherals","","ultra peripheral"
-1.90910513185575,"1",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"67",0,"Peripherals","","ultra peripheral"
0,"67",0,"Peripherals","","ultra peripheral"
0,"67",0,"Peripherals","","ultra peripheral"
0.50395263067897,"29",0,"Peripherals","","ultra peripheral"
0.50395263067897,"29",0,"Peripherals","","ultra peripheral"
0.50395263067897,"29",0,"Peripherals","","ultra peripheral"
0.50395263067897,"29",0,"Peripherals","","ultra peripheral"
-1.76383420737639,"29",0,"Peripherals","","ultra peripheral"
0.50395263067897,"29",0,"Peripherals","","ultra peripheral"
0.50395263067897,"29",0,"Peripherals","","ultra peripheral"
-1.76383420737639,"29",0,"Peripherals","","ultra peripheral"
0.50395263067897,"29",0,"Peripherals","","ultra peripheral"
0,"43",0,"Peripherals","","ultra peripheral"
0,"43",0,"Peripherals","","ultra peripheral"
0,"43",0,"Peripherals","","ultra peripheral"
0,"43",0,"Peripherals","","ultra peripheral"
0,"43",0,"Peripherals","","ultra peripheral"
0,"43",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
0,"19",0,"Peripherals","","ultra peripheral"
0,"19",0,"Peripherals","","ultra peripheral"
0.866025403784439,"5",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"5",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"5",0,"Peripherals","","ultra peripheral"
0.866025403784439,"5",0,"Peripherals","","ultra peripheral"
-0.447213595499958,"18",0,"Peripherals","","ultra peripheral"
0.670820393249937,"18",0,"Peripherals","","ultra peripheral"
0.670820393249937,"18",0,"Peripherals","","ultra peripheral"
0.670820393249937,"18",0,"Peripherals","","ultra peripheral"
-1.56524758424985,"18",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"58",0,"Peripherals","","ultra peripheral"
0,"58",0,"Peripherals","","ultra peripheral"
0,"58",0,"Peripherals","","ultra peripheral"
0,"52",0,"Peripherals","","ultra peripheral"
0,"52",0,"Peripherals","","ultra peripheral"
0,"52",0,"Peripherals","","ultra peripheral"
0,"52",0,"Peripherals","","ultra peripheral"
1.12463699137515,"15",0,"Peripherals","","ultra peripheral"
-1.73807535030704,"15",0,"Peripherals","","ultra peripheral"
0.408958905954598,"15",0,"Peripherals","","ultra peripheral"
0.408958905954598,"15",0,"Peripherals","","ultra peripheral"
0.408958905954598,"15",0,"Peripherals","","ultra peripheral"
0.408958905954598,"15",0,"Peripherals","","ultra peripheral"
-1.0223972648865,"15",0,"Peripherals","","ultra peripheral"
0,"10",0,"Peripherals","","ultra peripheral"
0,"10",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"17",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"17",0,"Peripherals","","ultra peripheral"
1.15470053837925,"17",0,"Peripherals","","ultra peripheral"
0,"59",0,"Peripherals","","ultra peripheral"
0,"59",0,"Peripherals","","ultra peripheral"
0,"59",0,"Peripherals","","ultra peripheral"
0,"34",0,"Peripherals","","ultra peripheral"
0,"34",0,"Peripherals","","ultra peripheral"
0,"34",0,"Peripherals","","ultra peripheral"
0,"34",0,"Peripherals","","ultra peripheral"
0,"34",0,"Peripherals","","ultra peripheral"
0,"34",0,"Peripherals","","ultra peripheral"
0,"34",0,"Peripherals","","ultra peripheral"
1.41421356237309,"20",0,"Peripherals","","ultra peripheral"
0.707106781186547,"20",0,"Peripherals","","ultra peripheral"
0,"20",0,"Peripherals","","ultra peripheral"
-0.707106781186547,"20",0,"Peripherals","","ultra peripheral"
-1.41421356237309,"20",0,"Peripherals","","ultra peripheral"
0,"20",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
-1.88484258731263,"24",0,"Peripherals","","ultra peripheral"
-1.88484258731263,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
-1.88484258731263,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
-1.88484258731263,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0.502624689950035,"24",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"46",0,"Peripherals","","ultra peripheral"
0,"46",0,"Peripherals","","ultra peripheral"
0,"46",0,"Peripherals","","ultra peripheral"
0,"46",0,"Peripherals","","ultra peripheral"
0,"46",0,"Peripherals","","ultra peripheral"
0,"8",0,"Peripherals","","ultra peripheral"
0,"8",0,"Peripherals","","ultra peripheral"
0,"28",0,"Peripherals","","ultra peripheral"
0,"28",0,"Peripherals","","ultra peripheral"
0,"28",0,"Peripherals","","ultra peripheral"
0,"28",0,"Peripherals","","ultra peripheral"
0,"28",0,"Peripherals","","ultra peripheral"
0,"28",0,"Peripherals","","ultra peripheral"
0,"28",0,"Peripherals","","ultra peripheral"
0,"28",0,"Peripherals","","ultra peripheral"
0,"28",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"51",0,"Peripherals","","ultra peripheral"
0,"51",0,"Peripherals","","ultra peripheral"
0,"51",0,"Peripherals","","ultra peripheral"
0,"51",0,"Peripherals","","ultra peripheral"
0,"74",0,"Peripherals","","ultra peripheral"
0,"74",0,"Peripherals","","ultra peripheral"
0,"16",0,"Peripherals","","ultra peripheral"
0,"16",0,"Peripherals","","ultra peripheral"
0,"64",0,"Peripherals","","ultra peripheral"
0,"64",0,"Peripherals","","ultra peripheral"
0,"64",0,"Peripherals","","ultra peripheral"
0,"68",0,"Peripherals","","ultra peripheral"
0,"68",0,"Peripherals","","ultra peripheral"
0,"65",0,"Peripherals","","ultra peripheral"
0,"65",0,"Peripherals","","ultra peripheral"
0,"65",0,"Peripherals","","ultra peripheral"
0,"36",0,"Peripherals","","ultra peripheral"
0,"36",0,"Peripherals","","ultra peripheral"
0,"36",0,"Peripherals","","ultra peripheral"
0,"36",0,"Peripherals","","ultra peripheral"
0,"36",0,"Peripherals","","ultra peripheral"
0,"36",0,"Peripherals","","ultra peripheral"
0,"36",0,"Peripherals","","ultra peripheral"
0.730296743340221,"47",0,"Peripherals","","ultra peripheral"
-1.09544511501033,"47",0,"Peripherals","","ultra peripheral"
-1.09544511501033,"47",0,"Peripherals","","ultra peripheral"
0.730296743340221,"47",0,"Peripherals","","ultra peripheral"
0.730296743340221,"47",0,"Peripherals","","ultra peripheral"
0,"53",0,"Peripherals","","ultra peripheral"
0,"53",0,"Peripherals","","ultra peripheral"
0,"53",0,"Peripherals","","ultra peripheral"
0,"53",0,"Peripherals","","ultra peripheral"
-1.2721433189123,"2",0,"Peripherals","","ultra peripheral"
-1.72648021852384,"2",0,"Peripherals","","ultra peripheral"
0.545204279533845,"2",0,"Peripherals","","ultra peripheral"
0.545204279533845,"2",0,"Peripherals","","ultra peripheral"
0.545204279533845,"2",0,"Peripherals","","ultra peripheral"
0.999541179145382,"2",0,"Peripherals","","ultra peripheral"
0.545204279533845,"2",0,"Peripherals","","ultra peripheral"
0.545204279533845,"2",0,"Peripherals","","ultra peripheral"
-1.2721433189123,"2",0,"Peripherals","","ultra peripheral"
0.545204279533845,"2",0,"Peripherals","","ultra peripheral"
0,"78",0,"Peripherals","","ultra peripheral"
0,"78",0,"Peripherals","","ultra peripheral"
0,"13",0,"Peripherals","","ultra peripheral"
0,"13",0,"Peripherals","","ultra peripheral"
0,"4",0,"Peripherals","","ultra peripheral"
0,"4",0,"Peripherals","","ultra peripheral"
0,"40",0,"Peripherals","","ultra peripheral"
0,"40",0,"Peripherals","","ultra peripheral"
0,"40",0,"Peripherals","","ultra peripheral"
0,"40",0,"Peripherals","","ultra peripheral"
0,"40",0,"Peripherals","","ultra peripheral"
0,"40",0,"Peripherals","","ultra peripheral"
1.15470053837925,"12",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"12",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"12",0,"Peripherals","","ultra peripheral"
0,"49",0,"Peripherals","","ultra peripheral"
0,"49",0,"Peripherals","","ultra peripheral"
0,"49",0,"Peripherals","","ultra peripheral"
0,"49",0,"Peripherals","","ultra peripheral"
0.666666666666667,"30",0,"Peripherals","","ultra peripheral"
0.666666666666667,"30",0,"Peripherals","","ultra peripheral"
-1.33333333333333,"30",0,"Peripherals","","ultra peripheral"
-1.33333333333333,"30",0,"Peripherals","","ultra peripheral"
0.666666666666667,"30",0,"Peripherals","","ultra peripheral"
0.666666666666667,"30",0,"Peripherals","","ultra peripheral"
-1.33333333333333,"30",0,"Peripherals","","ultra peripheral"
0.666666666666667,"30",0,"Peripherals","","ultra peripheral"
0.666666666666667,"30",0,"Peripherals","","ultra peripheral"
0,"42",0,"Peripherals","","ultra peripheral"
0,"42",0,"Peripherals","","ultra peripheral"
0,"42",0,"Peripherals","","ultra peripheral"
0,"42",0,"Peripherals","","ultra peripheral"
0,"42",0,"Peripherals","","ultra peripheral"
0,"42",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"14",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"14",0,"Peripherals","","ultra peripheral"
1.15470053837925,"14",0,"Peripherals","","ultra peripheral"
0,"60",0,"Peripherals","","ultra peripheral"
0,"60",0,"Peripherals","","ultra peripheral"
0,"60",0,"Peripherals","","ultra peripheral"
0,"73",0,"Peripherals","","ultra peripheral"
0,"73",0,"Peripherals","","ultra peripheral"
2.12132034355964,"7",0,"Peripherals","","ultra peripheral"
0,"7",0,"Peripherals","","ultra peripheral"
0,"7",0,"Peripherals","","ultra peripheral"
0,"7",0,"Peripherals","","ultra peripheral"
0,"7",0,"Peripherals","","ultra peripheral"
-1.41421356237309,"7",0,"Peripherals","","ultra peripheral"
0,"7",0,"Peripherals","","ultra peripheral"
-0.707106781186547,"7",0,"Peripherals","","ultra peripheral"
0.810092587300983,"21",0,"Peripherals","","ultra peripheral"
0.270030862433661,"21",0,"Peripherals","","ultra peripheral"
0.270030862433661,"21",0,"Peripherals","","ultra peripheral"
0.270030862433661,"21",0,"Peripherals","","ultra peripheral"
0.270030862433661,"21",0,"Peripherals","","ultra peripheral"
0.270030862433661,"21",0,"Peripherals","","ultra peripheral"
-2.43027776190295,"21",0,"Peripherals","","ultra peripheral"
0.270030862433661,"21",0,"Peripherals","","ultra peripheral"
0,"50",0,"Peripherals","","ultra peripheral"
0,"50",0,"Peripherals","","ultra peripheral"
0,"50",0,"Peripherals","","ultra peripheral"
0,"50",0,"Peripherals","","ultra peripheral"
0,"41",0,"Peripherals","","ultra peripheral"
0,"41",0,"Peripherals","","ultra peripheral"
0,"41",0,"Peripherals","","ultra peripheral"
0,"41",0,"Peripherals","","ultra peripheral"
0,"41",0,"Peripherals","","ultra peripheral"
0,"41",0,"Peripherals","","ultra peripheral"
0,"72",0,"Peripherals","","ultra peripheral"
0,"72",0,"Peripherals","","ultra peripheral"
0,"38",0,"Peripherals","","ultra peripheral"
0,"38",0,"Peripherals","","ultra peripheral"
0,"71",0,"Peripherals","","ultra peripheral"
0,"71",0,"Peripherals","","ultra peripheral"
0,"70",0,"Peripherals","","ultra peripheral"
0,"70",0,"Peripherals","","ultra peripheral"
0,"56",0,"Peripherals","","ultra peripheral"
0,"56",0,"Peripherals","","ultra peripheral"
0,"56",0,"Peripherals","","ultra peripheral"
0,"56",0,"Peripherals","","ultra peripheral"
0,"63",0,"Peripherals","","ultra peripheral"
0,"63",0,"Peripherals","","ultra peripheral"
0,"63",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"22",0,"Peripherals","","ultra peripheral"
0,"22",0,"Peripherals","","ultra peripheral"
0,"11",0,"Peripherals","","ultra peripheral"
0,"11",0,"Peripherals","","ultra peripheral"
0,"62",0,"Peripherals","","ultra peripheral"
0,"62",0,"Peripherals","","ultra peripheral"
0,"62",0,"Peripherals","","ultra peripheral"
0.866025403784439,"6",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"6",0,"Peripherals","","ultra peripheral"
0.866025403784439,"6",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"6",0,"Peripherals","","ultra peripheral"
0,"69",0,"Peripherals","","ultra peripheral"
0,"69",0,"Peripherals","","ultra peripheral"
0,"77",0,"Peripherals","","ultra peripheral"
0,"77",0,"Peripherals","","ultra peripheral"
0,"75",0,"Peripherals","","ultra peripheral"
0,"75",0,"Peripherals","","ultra peripheral"
